id,titulo,preco,marca,modelo,km,ano,tipo,pot_motor,kit_gnv,cor,combustivel,portas,cambio,direcao,municipio,url
709,honda city sedan lx 1.5 flex 16v 4p aut. 2017 - 1358653383 | olx,74900.0,honda,honda city sedan lx 1.5 flex 16v 4p aut.,130000,2017,sedã,,0,,flex,4.0,automático,,caieiras,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-city-flex-automatico-1358653383
710,hyundai creta prestige 2.0 16v flex aut. 2021 - 1362199733 | olx,101000.0,hyundai,hyundai creta prestige 2.0 16v flex aut.,20500,2021,suv,2.0 - 2.9,0,preto,flex,4.0,automático,elétrica,rio de janeiro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-2-0-1362199733
711,volkswagen saveiro robust 1.6 total flex 8v 2020 - 1356772232 | olx,48899.0,volkswagen,volkswagen saveiro robust 1.6 total flex 8v,89215,2020,pick-up,1.6,0,branco,flex,2.0,manual,mecânica,rio de janeiro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-2020-robust-1-6-msi-cs-1356772232
712,renault kwid zen 1.0 flex 12v 5p mec. 2023 - 1357289962 | olx,51900.0,renault,renault kwid zen 1.0 flex 12v 5p mec.,49000,2023,hatch,1.0,0,branco,flex,4.0,manual,elétrica,são josé dos campos,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/g-kwid-zen-1-0-flex-baixo-km--ipva-2025-transferencia-gratis-1357289962
713,fiat grand siena 1.4 evo flex 8v 4p 2021 - 1360376854 | olx,59390.0,fiat,fiat grand siena 1.4 evo flex 8v 4p,45600,2021,sedã,1.4,0,preto,flex,4.0,manual,hidráulica,natal,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-grand-siena-2021-1-4-mpi-8v-flex-4p-manual-1360376854
714,volkswagen kombi escolar/50 anos 1.4 mi total flex 2008 - 1362199717 | olx,8500.0,volkswagen,volkswagen kombi escolar/50 anos 1.4 mi total flex,1275,2008,van/utilitário,1.4,1,branco,flex,3.0,manual,hidráulica,salvador,https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/vende-se-konbe-1362199717
715,chevrolet d-20 s / luxe 3.9/4.0 t.diesel 1995 - 1362199721 | olx,105000.0,chevrolet,chevrolet d-20 s / luxe 3.9/4.0 t.diesel,235000,1995,pick-up,3.0 - 3.9,0,vermelho,diesel,2.0,manual,hidráulica,oriximiná,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/d20-1995-nao-troco-somente-venda-1362199721
716,volkswagen gts 1.4 tsi 16v flex 2023 - 1362199714 | olx,117900.0,volkswagen,volkswagen gts 1.4 tsi 16v flex,9352,2023,hatch,1.4,0,cinza,flex,4.0,automático,elétrica,manaus,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/polo-1-4-250-tsi-gts-automatico-1362199714
717,volkswagen fox 1.0 mi total flex 8v 5p 2011 - 1362199701 | olx,28000.0,volkswagen,volkswagen fox 1.0 mi total flex 8v 5p,220000,2011,hatch,1.0,0,vermelho,flex,4.0,manual,hidráulica,arapiraca,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fox-1-0-2011-trend-28-000-1362199701
718,honda wr-v exl 1.5 flexone 16v 5p aut. 2021 - 1362199692 | olx,85900.0,honda,honda wr-v exl 1.5 flexone 16v 5p aut.,43800,2021,suv,1.5,0,preto,flex,4.0,automático,elétrica,jaboatão dos guararapes,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/honda-wrv-2021-1362199692
719,volkswagen fox 1.0 mi total flex 8v 5p 2011 - 1362199693 | olx,25500.0,volkswagen,volkswagen fox 1.0 mi total flex 8v 5p,174000,2011,hatch,1.0,0,branco,flex,4.0,manual,hidráulica,brasília,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-1-0-em-perfeitas-condicoes-1362199693
720,chevrolet cruze sport lt 1.4 16v tb flex 5p aut. 2019 - 1362199688 | olx,1.0,chevrolet,chevrolet cruze sport lt 1.4 16v tb flex 5p aut.,116000,2019,hatch,1.4,0,preto,flex,4.0,automático,elétrica,sorocaba,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/cruze-sport-lt-1362199688
721,jeep renegade longitude 2.0 4x4 tb diesel aut 2021 - 1362199670 | olx,109220.0,jeep,jeep renegade longitude 2.0 4x4 tb diesel aut,77596,2021,elétrica,2.0 - 2.9,0,branco,diesel,4.0,automático,elétrica,uberlândia,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-2-0-tdi-4x4-aut-1362199670
722,nissan kicks sense 1.6 16v flex aut 2022 - 1362199672 | olx,89890.0,nissan,nissan kicks sense 1.6 16v flex aut,67000,2022,hatch,,0,,flex,4.0,automático,,são josé dos campos,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-1-6-16vstart-sense-1362199672
723,toyota corolla altis prem. hybrid 1.8 flex aut 2024 - 1356454004 | olx,174990.0,toyota,toyota corolla altis prem. hybrid 1.8 flex aut,410,2024,sedã,,0,cinza,híbrido,4.0,automático,hidráulica,taubaté,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-altis-prem-hybrid-1-8-flex-aut-1356454004
724,jeep renegade long. t270 1.3 tb 4x2 flex aut. 2022 - 1359747867 | olx,102990.0,jeep,jeep renegade long. t270 1.3 tb 4x2 flex aut.,54150,2022,suv,1.3,0,preto,flex,4.0,automático,elétrica,campinas,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-ipva-2025-gratis-longitude-t270-flex-4x2-at-1-3-22-lindissima--douglas-1359747867
725,volkswagen geração vii 1.0 12v flex mec. 4p 2022 - 1362199665 | olx,51000.0,volkswagen,volkswagen geração vii 1.0 12v flex mec. 4p,79000,2022,hatch,1.0,0,branco,flex,4.0,manual,hidráulica,aracaju,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-2022-1362199665
726,honda city sedan ex 1.5 flex 16v 4p aut. 2015 - 1362199626 | olx,67990.0,honda,honda city sedan ex 1.5 flex 16v 4p aut.,110000,2015,sedã,1.5,0,cinza,flex,4.0,automático,elétrica,santo andré,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-city-ex-1-5-flex-one-automatico-completo-novo-1362199626
727,chevrolet corsa sed class.life 1.0/1.0 flexpower 2006 - 1362199637 | olx,13000.0,chevrolet,chevrolet corsa sed class.life 1.0/1.0 flexpower,199999,2006,sedã,1.0,0,prata,álcool,4.0,manual,,goiânia,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/corsa-clasic-2006-flex-1362199637
728,mitsubishi pajero dakar/hpe 3.5 4x4 flex 5p aut. 2013 - 1362199643 | olx,72900.0,mitsubishi,mitsubishi pajero dakar/hpe 3.5 4x4 flex 5p aut.,100000,2013,suv,3.0 - 3.9,0,branco,flex,4.0,automático,hidráulica,rio de janeiro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-pajero-dakar-pequena-entrada-r-1-125-93-fixas-1362199643
729,volkswagen polo comfort. 200 tsi 1.0 flex 12v aut. 2019 - 1362201274 | olx,70400.0,volkswagen,volkswagen polo comfort. 200 tsi 1.0 flex 12v aut.,91000,2019,hatch,1.0,0,cinza,flex,4.0,automático,elétrica,belo horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-comfortline-tsi-1362201274
730,fiat argo drive 1.0 firefly 2022 - 1314329556 | olx,63590.0,fiat,fiat argo drive 1.0 firefly,39635,2022,hatch,1.0,0,branco,flex,4.0,manual,elétrica,canoas,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2022-1-0-firefly-flex-manual-1314329556
731,jeep compass long. t270 1.3 tb 4x2 flex aut 2023 - 1345140831 | olx,135990.0,jeep,jeep compass long. t270 1.3 tb 4x2 flex aut,51785,2023,suv,1.3,0,preto,flex,4.0,automático,elétrica,canoas,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2023-1-3-t270-turbo-flex-longitude-at6-1345140831
732,chevrolet onix hatch lt 1.0 8v flexpower 5p mec. 2023 - 1346461618 | olx,71490.0,chevrolet,chevrolet onix hatch lt 1.0 8v flexpower 5p mec.,59130,2023,hatch,1.0,0,preto,flex,4.0,manual,elétrica,canoas,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2023-1-0-flex-plus-lt-manual-1346461618
733,fiat punto essence dualogic 1.6 flex 16v 5p 2013 - 1345471285 | olx,36999.0,fiat,fiat punto essence dualogic 1.6 flex 16v 5p,88472,2013,hatch,1.6,0,prata,flex,4.0,semi-automático,hidráulica,parnamirim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/punto-2013-1-6-1345471285
734,renault fluence sed. dynamique 2.0 16v flex aut. 2018 - 1361267136 | olx,56900.0,renault,renault fluence sed. dynamique 2.0 16v flex aut.,116644,2018,sedã,2.0 - 2.9,0,preto,flex,4.0,automático,elétrica,brasília,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-renault-fluence-dynamique-unico-dono-1361267136
735,volkswagen golf 2.0/ 2.0 mi flex comfortline/ sport 2009 - 1362200593 | olx,28500.0,volkswagen,volkswagen golf 2.0/ 2.0 mi flex comfortline/ sport,800000,2009,hatch,2.0 - 2.9,0,amarelo,flex,4.0,manual,hidráulica,são luís,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/golf-sportline-1362200593
736,fiat uno mille celeb. way econ. 1.0 f.flex 4p 2010 - 1362200588 | olx,6000.0,fiat,fiat uno mille celeb. way econ. 1.0 f.flex 4p,210000,2010,perua,1.0,0,prata,flex,4.0,manual,mecânica,são josé,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-uno-way-2010-sem-chip-da-chave-1362200588
737,citroen jumper 2.3 furgão tb diesel 2015 - 1362200569 | olx,89000.0,citroen,citroen jumper 2.3 furgão tb diesel,199481,2015,van/utilitário,2.0 - 2.9,0,branco,diesel,,manual,hidráulica,serra,https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/van-furgao-citroen-jumper-2015-carroceria-mista-1362200569
738,volkswagen saveiro 1.6 mi total flex 8v ce 2012 - 1362200571 | olx,44000.0,volkswagen,volkswagen saveiro 1.6 mi total flex 8v ce,300002,2012,pick-up,1.6,0,prata,flex,2.0,manual,hidráulica,palmas,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2012-completa-1362200571
739,honda hr-v ex 1.8 flexone 16v 5p aut. 2016 - 1362200563 | olx,83990.0,honda,honda hr-v ex 1.8 flexone 16v 5p aut.,107000,2016,suv,1.8,0,branco,flex,4.0,automático,elétrica,piracicaba,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-ex-1-8-flexone-16v-5p-aut-1362200563
740,chevrolet zafira 2.0/ cd 2.0  8v  mpfi 5p mec. 2001 - 1362200556 | olx,15000.0,chevrolet,chevrolet zafira 2.0/ cd 2.0  8v  mpfi 5p mec.,250000,2001,van/utilitário,2.0 - 2.9,0,cinza,gasolina,4.0,manual,hidráulica,porto alegre,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/zafira-2-0-8v-2001-1362200556
741,suzuki sx4 2.0 16v 145cv 4wd 5p aut. 2012 - 1362200543 | olx,35900.0,suzuki,suzuki sx4 2.0 16v 145cv 4wd 5p aut.,89000,2012,suv,2.0 - 2.9,1,azul,gasolina,4.0,automático,elétrica,nova iguaçu,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/suzuki-sx4-4x4-1362200543
742,kia motors sorento 3.5 v6 24v 278cv 4x4 aut. 2012 - 1355690922 | olx,54900.0,kia motors,kia motors sorento 3.5 v6 24v 278cv 4x4 aut.,140000,2012,suv,3.0 - 3.9,0,branco,gasolina,4.0,automático,hidráulica,águas lindas de goiás,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sorento-3-5-v6-278cv-teto-solar-panoramico-1355690922
743,chevrolet omega cd 4.1 / 3.0 1996 - 1357206943 | olx,85000.0,chevrolet,chevrolet omega cd 4.1 / 3.0,202000,1996,sedã,4.0 ou mais,0,verde,gasolina,4.0,manual,hidráulica,pato branco,https://pr.olx.com.br/regiao-de-francisco-beltrao-e-pato-branco/autos-e-pecas/carros-vans-e-utilitarios/omega-4-1-cd-1996-1357206943
744,fiat ducato minibus 2.3 t.alto me diesel 2011 - 1362200540 | olx,110000.0,fiat,fiat ducato minibus 2.3 t.alto me diesel,222000,2011,van/utilitário,2.0 - 2.9,0,prata,diesel,4.0,manual,hidráulica,são josé dos campos,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/ducato-escolar-1362200540
745,chevrolet hatch lt 1.4 8v flex mec. 4p 2017 - 1362200541 | olx,50000.0,chevrolet,chevrolet hatch lt 1.4 8v flex mec. 4p,134000,2017,hatch,1.4,0,branco,flex,4.0,manual,hidráulica,maricá,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-1-4-2017-1362200541
746,iveco daily furgão 30-130 2.3 12m³ (die)(e5) 2019 - 1362200362 | olx,125000.0,iveco,iveco daily furgão 30-130 2.3 12m³ (die)(e5),201000,2019,van/utilitário,2.0 - 2.9,0,branco,diesel,2.0,manual,hidráulica,duque de caxias,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/iveco-daily-30s13van-granfurgone-2019-1362200362
747,fiat toro freedom 2.0 16v 4x4 diesel aut. 2019 - 1362200530 | olx,89900.0,fiat,fiat toro freedom 2.0 16v 4x4 diesel aut.,25349,2019,pick-up,2.0 - 2.9,0,cinza,diesel,4.0,automático,elétrica,manaus,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/toro-freedom-2-0-16v-4x4-diesel-aut-1362200530
748,volkswagen gol cli / cl/ copa/ stones 1.6 1989 - 1362200532 | olx,13400.0,volkswagen,volkswagen gol cli / cl/ copa/ stones 1.6,0,1989,hatch,1.6,0,outra,álcool,2.0,manual,mecânica,são josé do rio preto,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/gol-quadrado-cl-89-alcool-1362200532
749,jeep commander limited t270 1.3 tb flex aut 2025 - 1362200533 | olx,,jeep,jeep commander limited t270 1.3 tb flex aut,6800,2025,suv,1.3,0,,flex,,automático,elétrica,rio de janeiro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/commander-2025-com-6-800-km-falar-com-ramon-araujo-1362200533
750,ford fiesta 1.0 8v flex/class 1.0 8v flex 5p 2008 - 1362200524 | olx,23900.0,ford,ford fiesta 1.0 8v flex/class 1.0 8v flex 5p,1,2008,hatch,,0,prata,flex,4.0,manual,hidráulica,betim,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-1-0-8v-flex-class-1-0-8v-flex-5p-1362200524
751,chevrolet sonic hb ltz 1.6 16v flexpower 5p aut. 2013 - 1362200526 | olx,40900.0,chevrolet,chevrolet sonic hb ltz 1.6 16v flexpower 5p aut.,114941,2013,hatch,,0,,flex,4.0,automático,,são paulo,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-sonic-flex-automatico-1362200526
752,volkswagen parati 1.6mi/1.6mi city/t.field t.flex 2005 - 1362200502 | olx,28900.0,volkswagen,volkswagen parati 1.6mi/1.6mi city/t.field t.flex,1,2005,sedã,1.6,0,prata,flex,4.0,manual,hidráulica,novo hamburgo,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/parati-1-6-city-8v-1362200502
753,fiat mobi like 1.0 fire flex 5p. 2023 - 1357324791 | olx,54490.0,fiat,fiat mobi like 1.0 fire flex 5p.,46667,2023,hatch,1.0,0,branco,flex,4.0,manual,hidráulica,salvador,https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2023-1-0-evo-flex-like-manual-1357324791
754,hyundai hb20 comfort 1.0 flex 12v mec. 2023 - 1360614218 | olx,64990.0,hyundai,hyundai hb20 comfort 1.0 flex 12v mec.,50752,2023,elétrica,1.0,0,branco,flex,4.0,manual,elétrica,são paulo,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hyundahb20-10m-comfort-2023-1360614218
755,volkswagen polo 1.0 tsi flex 12v 5p 2024 - 1359341420 | olx,73490.0,volkswagen,volkswagen polo 1.0 tsi flex 12v 5p,42010,2024,hatch,1.0,0,preto,flex,4.0,manual,elétrica,belo horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-2024-1-0-mpi-manual-1359341420
757,renault kwid zen 1.0 flex 12v 5p mec. 2022 - 1362200491 | olx,49900.0,renault,renault kwid zen 1.0 flex 12v 5p mec.,9600,2022,hatch,1.0,0,cinza,flex,4.0,manual,elétrica,curitiba,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/vendo-renault-kwid-2021-2022-unico-dono-excelente-estado-1362200491
758,ford ka 1.0 se/se plus tivct flex 5p 2020 - 1336160138 | olx,51900.0,ford,ford ka 1.0 se/se plus tivct flex 5p,93000,2020,hatch,1.0,0,preto,flex,4.0,manual,elétrica,são josé dos campos,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-se-se-plus-tivct-flex-ano-2020-otimo-desempenho-e-conforto-para-o-dia-a-dia-1336160138
759,fiat palio 1.0 economy fire flex 8v 4p 2010 - 1350241207 | olx,26500.0,fiat,fiat palio 1.0 economy fire flex 8v 4p,156000,2010,hatch,1.0,0,verde,flex,4.0,manual,hidráulica,contagem,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-1-0-economy-1350241207
760,volkswagen crossfox 1.6 mi total flex 8v 5p 2006 - 1356885106 | olx,31990.0,volkswagen,volkswagen crossfox 1.6 mi total flex 8v 5p,223552,2006,hatch,1.6,0,preto,flex,4.0,manual,hidráulica,barretos,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/crossfox-1356885106
761,chevrolet s10 pick-up ltz 2.8 tdi 4x4 cd dies.aut 2022 - 1358469592 | olx,189980.0,chevrolet,chevrolet s10 pick-up ltz 2.8 tdi 4x4 cd dies.aut,44980,2022,,2.0 - 2.9,0,branco,diesel,4.0,automático,,são paulo,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-2-8-16v-turbo-diesel-ltz-cd-4x4-automatico-1358469592
762,jeep renegade1.8 4x2 flex 16v aut. 2018 - 1360341275 | olx,74900.0,jeep,jeep renegade1.8 4x2 flex 16v aut.,70711,2018,suv,1.8,0,preto,flex,4.0,automático,hidráulica,novo hamburgo,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-flex-4p-automatico-1360341275
763,fiat cronos drive 1.3 8v flex 2023 - 1360367575 | olx,71490.0,fiat,fiat cronos drive 1.3 8v flex,51850,2023,sedã,1.0,0,branco,flex,4.0,manual,elétrica,são bernardo do campo,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-2023-1-0-firefly-flex-drive-manual-1360367575
764,nissan livina grand sl 1.8 16v flex fuel aut. 2014 - 1301456045 | olx,33900.0,nissan,nissan livina grand sl 1.8 16v flex fuel aut.,98000,2014,suv,1.8,1,cinza,flex,4.0,automático,elétrica,rio de janeiro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/grand-livina-7-lug-automatico-compl-gnv-ent-749-transf-gratis-leia-todo-anuncio-1301456045
765,chevrolet montana ls 1.4 econoflex 8v 2p 2020 - 1361178490 | olx,52990.0,chevrolet,chevrolet montana ls 1.4 econoflex 8v 2p,1,2020,pick-up,1.4,0,branco,flex,2.0,manual,hidráulica,goiânia,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/montana-1-4-ls-impecavel-1361178490
766,citroen c3 glx 1.4/ glx sonora 1.4 flex 8v 5p 2011 - 1361226103 | olx,22900.0,citroen,citroen c3 glx 1.4/ glx sonora 1.4 flex 8v 5p,130000,2011,hatch,1.4,0,prata,flex,4.0,manual,hidráulica,curitiba,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/c4-ano-2011-motor-1-4-1361226103
767,ford fiesta sel 1.6 16v flex  aut. 5p 2018 - 1362200480 | olx,55000.0,ford,ford fiesta sel 1.6 16v flex  aut. 5p,54000,2018,hatch,1.6,0,prata,flex,4.0,automático,hidráulica,goiânia,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/fiesta-automatico-lacrado-54-000km-novo-1362200480
768,volkswagen geração vi city trendline 1.0 8v mi total flex mec. 4p 2015 - 1362200474 | olx,,volkswagen,volkswagen geração vi city trendline 1.0 8v mi total flex mec. 4p,120000,2015,hatch,1.0,0,,flex,4.0,manual,hidráulica,vitória,https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/gol-city-m-2015-1362200474
769,renault clio sed. authentique hi-flex 1.0 16v 4p 2007 - 1362200469 | olx,13500.0,renault,renault clio sed. authentique hi-flex 1.0 16v 4p,219000,2007,sedã,1.0,0,prata,flex,4.0,manual,hidráulica,joinville,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/clio-sedan-1-0-completo-1362200469
770,renault sandero expression hi-power 1.0 16v 5p 2025 - 1362200471 | olx,34000.0,renault,renault sandero expression hi-power 1.0 16v 5p,88298,2025,hatch,1.0,0,branco,flex,4.0,manual,hidráulica,curitiba,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-expression-1-0-16v-hi-power-flex-2014-2015-carro-familiar-e-so-88-300-km-1362200471
771,volkswagen geração vii 1.0 12v flex mec. 4p 2021 - 1362200458 | olx,31000.0,volkswagen,volkswagen geração vii 1.0 12v flex mec. 4p,91000,2021,hatch,1.0,0,branco,flex,4.0,manual,hidráulica,rio branco,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/gol-ano-2021-2021-1362200458
772,renault logan zen flex 1.6 16v 4p mec. 2022 - 1324566310 | olx,63900.0,renault,renault logan zen flex 1.6 16v 4p mec.,58000,2022,hidráulica,1.6,0,branco,flex,4.0,manual,hidráulica,curitiba,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-zen-1-6-2022-1324566310
773,jeep renegade longitude 2.0 4x4 tb diesel aut 2018 - 1341130321 | olx,84999.0,jeep,jeep renegade longitude 2.0 4x4 tb diesel aut,120000,2018,suv,2.0 - 2.9,0,preto,diesel,4.0,automático,hidráulica,são paulo,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-2018-diesel-exclusiva-e-com-teto-solar-1341130321
774,suzuki vitara 4style allgrip se 1.4 tb 16v aut. 2021 - 1358937772 | olx,133000.0,suzuki,suzuki vitara 4style allgrip se 1.4 tb 16v aut.,84000,2021,suv,1.4,0,cinza,gasolina,4.0,automático,hidráulica,blumenau,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/vitara-20-21-baixa-km-1358937772
775,toyota hilux cd srx 4x4 2.8 tdi 16v diesel aut. 2022 - 1359786509 | olx,258000.0,toyota,toyota hilux cd srx 4x4 2.8 tdi 16v diesel aut.,68700,2022,pick-up,2.0 - 2.9,0,branco,diesel,4.0,automático,hidráulica,brasília,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-srx-22-1359786509
776,bmw 320ia 2.0 turbo/activeflex 16v 184cv  4p 2015 - 1362200403 | olx,94900.0,bmw,bmw 320ia 2.0 turbo/activeflex 16v 184cv  4p,137000,2015,sedã,2.0 - 2.9,0,branco,flex,4.0,automático,5,joinville,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/320i-2015-activeflex-1362200403
777,volkswagen voyage comf/highli. 1.6 mi t.flex 8v 4p 2009 - 1362200393 | olx,25000.0,volkswagen,volkswagen voyage comf/highli. 1.6 mi t.flex 8v 4p,193000,2009,sedã,1.6,0,prata,flex,4.0,manual,hidráulica,passos,https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/autos-e-pecas/carros-vans-e-utilitarios/vende-se-1362200393
778,volkswagen polo sed. comfort. 1.6 mi tot. flex 8v 2013 - 1362200371 | olx,43900.0,volkswagen,volkswagen polo sed. comfort. 1.6 mi tot. flex 8v,104250,2013,sedã,1.6,0,preto,flex,4.0,manual,hidráulica,goiânia,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/polo-sedan-comfortline-2013-top-4-pneus-novos-1362200371
779,chevrolet chevette l / sl / sl/e / dl / se 1.6 1988 - 1286889830 | olx,55000.0,chevrolet,chevrolet chevette l / sl / sl/e / dl / se 1.6,10000,1988,sedã,1.6,0,azul,gasolina,2.0,manual,mecânica,recife,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/chevette-1-6-sl-1988-com-apenas-10-000km-placa-preta-1286889830
780,toyota corolla altis 2.0 flex 16v aut. 2018 - 1357104055 | olx,99800.0,toyota,toyota corolla altis 2.0 flex 16v aut.,71000,2018,sedã,2.0 - 2.9,0,branco,flex,4.0,automático,elétrica,são sepé,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/vendo-corolla-altis-abaixo-de-fipe-zerado-4-pneus-quase-novos-pirelli-p7-interior-caramelo-1357104055
